Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cyprus,CYP,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.06754331,35.28240884,35.90963434,36.44411078,37.00340852,37.54334352,38.07343825,38.60156977,39.13019712,39.6594501,40.18758889,41.45644318,41.95366482,42.25797541,42.14145441,41.92909223,42.57459764,43.14689951,43.34231356,44.28230173,44.81907008,44.90808978,44.71614082,44.92469741,45.84276846,46.26308705,45.96962418,46.0759441,45.96558102,45.62390721,45.11170099,45.33041603,45.51461701
Czechia,CZE,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.57176321,44.45942963,44.42140909,44.3807503,44.40131232,44.22916409,43.95978849,44.10762322,44.23346044,44.40709606,44.43695506,44.37044545,44.132171,44.33770695,44.17054261,43.97798546,43.92744881,43.57333058,43.34598856,43.36694893,43.31262584,43.5488457,43.75730494,44.04372086,43.96368513,44.18995834,44.3219459,44.44111486,44.57921868,44.52580824,44.29768653,44.38588305,44.44871713
Germany,DEU,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.04518285,42.4301299,42.62442158,42.61974843,42.81395129,42.98128086,43.15370851,43.39136945,43.56475071,43.90610784,44.10872367,44.49238528,44.70233235,44.99449684,45.05745105,45.31530663,45.63010354,45.80522758,45.76799326,45.92317806,45.95373204,46.13202378,46.10049098,46.28170126,46.33238802,46.42275199,46.54151601,46.58745055,46.56615752,46.60135999,46.70542346,46.71056524,46.71022187
Djibouti,DJI,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.55425137,20.53326024,20.69171871,20.95370066,21.19015626,21.34432351,21.57631822,21.71127613,21.80438494,21.95950519,22.22263772,22.39105056,22.65018533,22.98277736,23.33958958,23.70218732,24.29915329,24.91146693,25.5411602,26.16337296,26.75059495,27.07345374,27.34341423,27.57340142,27.81056128,28.08282955,28.240877,28.49046404,28.78372279,29.05433571,28.9360171,29.215873,29.43605031
Dominica,DMA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.09399579,46.46848035,46.79333975,46.88876923,46.23228623,45.40472732,45.99704153,46.02863825,46.58690829,46.54361887,46.85499078,46.67811834,46.7573951,46.45560935,46.63386774,46.82298281,47.02179821,46.94495569,46.79046565,47.06712591,47.06923579,47.17189735,47.34968489,47.55609053,47.18114448,46.88146292,47.28815445,47.25801493,47.12317058,47.0326157,47.09168854,46.94869546,47.13597921
Dominican Republic,DOM,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.16602147,31.17536518,31.81669438,32.21981594,32.22411417,32.3443713,32.494858,32.84724431,33.08569741,33.28751706,33.41742581,32.83213933,34.0627592,33.91549014,33.80480141,34.52804828,34.84605601,34.65525362,35.82866155,34.63429189,36.31231353,37.1434605,37.67787911,37.71527772,37.82000017,38.58194536,38.87062446,39.10921799,39.2709257,40.16052607,39.18127219,40.37887742,40.81035831
Algeria,DZA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.23808135,12.2710542,12.36656802,12.42511131,12.52120018,12.7074907,12.89422211,13.10137295,13.32810984,13.57631211,13.82894896,14.08830407,14.35356115,14.62230728,14.89565646,15.17682588,15.46424632,15.76123726,16.06680481,16.38081564,16.54327213,17.42538387,18.3385409,18.71377939,17.8314945,19.04724736,19.7316658,19.59683644,19.46083392,19.3455946,19.22961388,19.5184357,19.81385312
East Asia & Pacific (excluding high income),EAP,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.90048446,44.83365467,44.83193086,44.77594009,44.76504815,44.74871111,44.73331036,44.67507301,44.68592049,44.63867811,44.59253586,44.40823807,44.24282109,44.14685254,43.96369924,43.89564646,43.79541543,43.87078767,43.78619909,43.70174254,43.62104214,43.65931137,43.69549168,43.71736475,43.77127975,43.83151893,43.88901168,43.96264909,44.06846911,44.16876813,44.03723594,44.38325812,44.37503957
Early-demographic dividend,EAR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.08069996,29.18681891,29.32619014,29.31382078,29.58921855,29.62658126,29.72724449,29.81395909,29.98362828,30.0602728,30.07500095,30.10253628,30.10294919,30.26311423,30.35790004,30.53660116,30.52708831,30.69339465,30.61418836,30.66983863,30.62106595,30.52711022,30.48671085,30.28335639,30.12941822,30.08506623,30.01843264,29.94608294,29.82391798,30.73347047,30.35064854,30.45903006,30.79221456
East Asia & Pacific,EAS,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.32990461,44.27946597,44.27244762,44.21654589,44.22444987,44.22483839,44.22867569,44.2058537,44.20828617,44.18529749,44.17481016,44.04419741,43.90951195,43.83672425,43.70490237,43.66627936,43.59679737,43.67492841,43.61595104,43.55881822,43.49724587,43.53958225,43.58298132,43.63338752,43.70331595,43.77375515,43.85123041,43.94619918,44.07205142,44.19318637,44.07575153,44.40742831,44.41944634
Europe & Central Asia (excluding high income),ECA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.41811057,45.29754049,45.12852972,44.69357712,44.84451965,44.8181712,44.78706185,44.68866866,44.71078725,45.11797407,44.99873968,45.06655325,45.37121008,45.33290844,45.11997316,45.12608552,45.22308217,45.08700483,44.88101461,44.93824026,44.85463632,44.78161566,44.73267399,44.59421156,44.42023055,44.33902134,44.28706838,44.22905362,44.22357414,44.25035555,44.11954129,44.15414703,
Europe & Central Asia,ECS,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.38309106,43.5400774,43.59096804,43.49027793,43.67725186,43.75493615,43.82714927,43.87802003,43.98655492,44.34272415,44.40996451,44.49346358,44.71141279,44.79074017,44.79718849,44.87417702,45.00280307,44.99739717,44.98413827,45.15452967,45.1898944,45.25545812,45.32300047,45.34906928,45.33556683,45.31398362,45.33854542,45.35012556,45.36660157,45.43007457,45.39704109,45.55108835,44.88073745
Ecuador,ECU,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.58270543,37.76765807,37.81311223,37.85045068,38.03828669,38.0973728,38.11853631,38.02587108,39.21287063,37.84790068,36.41127519,36.91925398,37.41890495,37.90903388,39.37168903,39.0481447,39.07253827,39.20283474,39.39063316,39.09925878,38.60456702,38.39837897,38.80432942,38.95874878,38.37623706,39.83278882,41.24991732,41.51778395,41.16136619,41.4000176,40.51133537,41.20474216,41.59828588
"Egypt, Arab Rep.",EGY,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.9845408,23.93153667,24.53969575,23.4415754,23.78594338,22.80973335,22.35024601,21.89143399,21.43669283,21.58876849,22.05967738,22.59873506,21.00740613,21.36239242,21.72807227,22.106427,22.49916046,24.17972945,22.86282326,23.75250002,23.31573759,22.9040377,23.00611164,23.55318152,23.86637943,24.07538374,24.51928224,24.47034285,21.09569744,18.64823849,17.33673642,17.6168292,17.98695347
Euro area,EMU,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.09492386,40.68597453,40.92678197,41.10876492,41.43675011,41.72509767,41.95718082,42.13374812,42.35310108,42.70630409,42.95608826,43.07599896,43.36033957,43.70357183,43.94444061,44.17109788,44.41815885,44.61719156,44.82313795,45.12855648,45.33310463,45.53712494,45.74352535,45.92935939,46.05086906,46.09985513,46.22046718,46.26158871,46.29297816,46.41351282,46.42631945,46.65987723,46.69027834
Eritrea,ERI,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.55549622,46.36872563,46.17326278,45.94229138,45.71887595,45.48275897,45.48632982,45.60077203,45.90356841,46.46863107,46.86571984,47.20917582,47.49923152,47.74277926,47.96986334,48.21938924,48.17972301,48.12485839,48.00313275,47.88372907,47.76282165,47.5514398,47.36314964,47.18378024,47.05344575,46.91702,46.94911598,46.93580129,46.92014136,46.93439979,46.84305977,46.88992964,46.9636657
Spain,ESP,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.54327769,34.71812839,35.72176209,36.23826371,37.2263009,37.82746581,38.10508463,38.51267842,38.61169899,38.89676116,39.56135816,38.95223511,40.11359304,40.57694471,41.09992883,41.46121628,42.03046643,42.43365766,43.01462319,43.87329993,44.43719398,45.00631227,45.54662486,45.8758157,46.03154703,46.15126626,46.36501511,46.36243574,46.36781054,46.61221124,46.63530567,47.07988582,47.06566717
Estonia,EST,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.74347309,47.41110272,46.98259679,47.31663166,47.39549203,47.51207839,47.83992382,48.27860354,47.83512399,48.02743451,48.62388163,48.82281592,48.78480386,48.43151476,49.11971337,49.66356342,49.13173851,48.54645356,48.70169238,48.92014173,49.40940443,49.26172349,49.02259817,48.93116735,48.32304501,48.7331133,48.48713741,48.527799,48.42386102,48.590775,48.40896498,48.78195891,49.20810062
Ethiopia,ETH,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.69428212,43.62619555,43.55729491,43.51694434,43.47963153,43.72504646,43.95380815,44.16547241,44.37150949,44.58392702,44.7816382,44.9552211,45.12797966,45.30294774,45.47875381,45.66014928,45.65628904,45.66133778,45.67622084,45.69885013,45.72604206,45.75367922,45.78235643,45.81690659,45.9387416,46.06367553,46.17394248,46.28920563,46.40608762,46.52128538,46.53416916,46.70892755,46.79032181
European Union,EUU,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.73507438,42.1462861,42.33530756,42.45138797,42.67427953,42.82592335,42.94232092,43.09563185,43.26360719,43.56260699,43.77604174,43.86649578,43.99277857,44.20716203,44.35459174,44.48614011,44.66137478,44.77657633,44.89998727,45.1453759,45.28726456,45.46767978,45.64187671,45.78227966,45.8733701,45.89043457,45.96961173,46.00782092,46.03108726,46.08919527,46.05750877,46.30873538,46.37697808
Fragile and conflict affected situations,FCS,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.42105471,43.46455474,43.42571764,43.34034961,43.30709854,43.36993719,43.34292274,43.30100234,43.29646565,43.31307211,43.31262231,43.29393133,43.22133223,43.12252453,43.07749276,43.0759766,42.94776415,42.84456726,42.70838628,42.57939508,42.43565194,42.37843327,42.23519692,42.15907418,42.1063359,42.07866352,42.00086534,41.80098614,41.76410444,41.67515502,41.50793448,42.53564967,42.28390306
Finland,FIN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.18387597,47.10228133,47.05553453,47.00943801,46.94126888,47.46361363,47.74708729,47.27918036,47.36584085,47.69991153,47.60087475,47.75986333,47.93588056,47.79325817,47.93690714,48.17052696,48.17421195,48.22987443,48.0004978,48.39599141,47.98196533,47.80862871,48.05227985,48.11697959,48.20641146,48.27933101,47.96742205,47.87224055,47.95982416,47.85249678,47.67939468,47.7921049,48.48374504
Fiji,FJI,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.89766025,32.8879653,32.88703452,32.8735434,32.86777474,32.84978879,32.85373876,32.58170679,32.30102399,32.02523756,31.74745081,31.46526256,31.18169326,30.89446707,30.60279394,30.30872708,31.20242609,32.07655802,32.98642042,33.9322583,34.86482436,35.77912407,35.48739601,35.20033635,34.92513627,34.06532665,33.20123139,33.339906,33.45868209,33.50867342,33.56623363,33.61554779,33.73079672
France,FRA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.38672797,43.93367409,44.22736096,44.69310097,44.95820824,45.23539486,45.34034707,45.31360559,45.61386633,45.70191575,45.91157145,45.89665071,45.92094377,46.5042158,46.47106466,46.78708143,46.9314919,47.18477408,47.31103448,47.46582968,47.54720661,47.65320968,47.68252972,47.88861246,48.08912245,48.12668713,48.23558129,48.17567574,48.30249759,48.44236938,48.4961849,48.82875099,48.80072271
Faroe Islands,FRO,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.08882769,38.9749649,38.88364712,38.8189145,38.78665619,38.77329779,38.75367961,38.77026917,38.81030535,38.87025804,38.94861206,39.04916407,39.15546544,39.26529303,39.36431181,39.43705614,39.59602642,39.71731434,39.80246568,39.84838432,39.84777749,39.87945774,39.8924599,39.88156509,39.86506906,39.87211696,39.6899249,39.56969969,39.49487842,39.45596226,39.42268634,39.65844701,39.93255884
United Kingdom,GBR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.32422027,43.44074881,43.75476521,44.17216557,44.30729925,44.38917549,44.66631622,44.86240667,44.93370673,45.26859091,45.40147917,45.53889854,45.79170623,45.61042892,45.86962469,45.91954204,45.98180023,45.88215047,45.89407303,46.14835113,46.1954604,46.28535478,46.30555371,46.45586358,46.58442844,46.64602672,46.7131212,46.94070805,46.97954703,47.19668729,47.60753476,47.86305586,47.85653906
Georgia,GEO,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.23757558,47.4142165,47.61846092,47.86097741,48.12893105,48.02438033,47.76116029,47.54397772,47.4900768,48.28391397,47.14144209,48.22597499,47.34352766,47.86573822,48.13075493,47.78330587,47.10289793,47.27159295,46.39023066,45.89779817,46.15817354,45.85222924,45.77893298,45.32725421,45.68559403,46.31949672,45.7641399,46.36227751,47.11259769,47.01249222,47.11560662,47.29251639,47.35017096
Ghana,GHA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.83424606,50.80307032,50.65610299,50.49757607,50.37744465,50.29555467,50.20764338,50.10073884,49.97801888,49.86143111,49.73870012,49.58374568,49.42595039,49.272006,49.12007311,48.96957447,48.81814327,48.66938298,48.52247581,48.37714662,48.23303485,48.08967546,47.95337329,47.81568643,47.67523897,47.53422995,47.59184453,47.66480567,47.7467936,47.83622993,47.83681459,47.94051004,47.97211499
Gibraltar,GIB,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.59287538,51.31787136,51.10057241,50.92258693,50.78681361,50.67574576,50.46231626,50.49274574,50.59374175,50.59734561,50.71459114,50.90887875,51.04987362,50.60361985,50.18353385,49.80705173,49.3975261,48.90504423,48.37136548,47.82191524,47.25633138,46.67035118,46.07679064,45.4730671,44.84606673,44.18819261,43.506545,42.8152563,42.11098169,41.38707633,41.2950502,41.03812535,40.97831072
"Gambia, The",GMB,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.79101731,40.3921557,40.086328,39.8754687,40.09166448,40.34377456,40.60547994,40.86523173,41.1242088,41.38314462,41.63749032,41.88874448,42.13608292,42.34465771,42.51134171,42.67195129,42.82376723,42.96332225,43.0939856,43.22027525,43.3439964,43.4652327,43.58972027,44.15235198,44.70975699,45.2663632,45.8187432,46.36924328,46.91399221,46.95086379,46.91973364,47.22945554,47.34961073
Guinea-Bissau,GNB,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.02491938,44.02817022,44.03110323,44.02946482,44.04934126,44.10856728,44.03516139,44.02364291,44.0947043,44.20503265,44.28098736,44.35037251,44.43176363,44.52039074,44.62052722,44.7283092,44.77509267,44.82676982,44.88013739,44.93052289,44.97383608,44.9572089,44.95157879,44.95285696,44.96056295,44.97602744,44.96793182,44.9780126,45.00699492,45.05969837,45.01181416,45.11223942,45.14666028
Equatorial Guinea,GNQ,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.37480834,44.34946769,44.29228123,44.24091969,44.13634451,43.99000005,43.90943894,43.88417223,43.8666907,43.8157081,43.73151584,43.60735945,43.47133372,43.29874009,43.1011122,42.90649257,42.82638278,42.7952296,42.77594335,42.76381853,42.76394384,42.66282092,42.53327255,42.41491575,42.30159873,42.21559288,42.0815956,42.02533693,42.00500861,42.01199337,41.93129738,42.23640309,42.38552759
Greece,GRC,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.87801542,34.65145773,35.40040531,35.58051127,35.80883823,36.17078619,36.95496207,37.09825174,38.0762288,38.76994076,38.8087858,38.66898455,39.06421388,39.3905649,40.12182441,40.26274816,40.45675698,40.54138713,40.65860799,41.41402057,42.02589727,42.51184484,43.09499371,43.22744658,43.87208592,44.49399799,44.74617205,44.6220681,44.44438803,44.55153906,44.50755373,44.79011702,44.68121181
Grenada,GRD,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,GRL,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.88761917,32.0185198,32.21099225,32.35116275,32.51150438,32.74283803,32.8231563,33.01734398,33.26177391,33.43054779,33.56686607,33.6476693,33.81059106,33.90291496,34.05581779,34.21687737,34.38790421,34.57059444,34.76526576,34.97260718,35.19122411,33.40626635,35.33214549,33.70877991,33.67224218,32.44413272,33.30503673,32.43622397,32.45742421,32.06465657,32.02364755,32.00836823,32.33827738
Guam,GUM,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.86889898,38.401935,38.9797171,39.54795222,40.13156991,40.73831814,41.3624251,41.97829357,42.59054225,43.20864968,43.73911437,43.76868043,43.11583464,42.65584489,42.16462514,44.31419514,43.45859335,41.23118453,41.93048452,42.59465177,45.30748283,44.24309714,44.39169374,44.51470993,44.63805921,44.71781534,44.76436394,44.83509081,44.82285655,44.94053775,45.0322363,45.18868045,45.2507098
Guyana,GUY,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.9700137,32.47899748,32.98077333,33.42780892,33.12704307,32.82436001,32.51943389,32.21452116,31.90748837,31.59059584,31.27002959,30.94897993,30.62723354,31.10208639,31.6383091,32.18813728,32.74403777,33.30370701,33.87006024,34.44269433,35.02477496,35.61580997,36.21312154,36.91554193,37.71781743,38.51820509,39.32138828,40.12823727,40.39739494,40.25385058,40.61335647,40.95280924,40.95082693
High income,HIC,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.53269025,41.74247705,41.85395003,41.94334008,42.20622093,42.33059727,42.46004915,42.65305481,42.71407594,42.90236416,43.02180927,43.12636045,43.2193136,43.36040195,43.47140725,43.57355969,43.64803962,43.66082995,43.72779413,43.87602797,43.91205647,43.94596006,43.9642964,44.00869037,44.08036632,44.05856591,44.11287288,44.19608553,44.28068878,44.41708039,44.48447875,44.62675226,44.79601282
"Hong Kong SAR, China",HKG,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.52572435,37.30662058,36.92884277,37.1655089,37.80523958,38.46465158,38.95256798,39.33432846,39.90224323,40.62582957,41.36297635,42.44770513,43.45617784,43.72762154,44.18676951,44.68425501,45.29852134,45.90077064,46.40848383,46.75719581,46.66926106,47.39263033,47.72658585,48.13994098,48.45438103,48.69447387,48.89182345,49.1392819,49.1306826,49.49376473,49.64181672,49.85807131,49.89237576
Honduras,HND,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.43467285,33.13234094,33.41368237,33.7227366,33.64905696,33.92734776,33.9439935,34.11869575,34.22248143,34.07623043,33.5467924,33.5008883,33.4613965,33.42710111,33.40128851,33.38166015,31.94254872,31.89362406,32.90305873,33.44307844,34.23737527,33.01171931,32.58601142,34.4319585,35.64754749,36.10900632,36.04757757,35.35243392,37.52774554,36.27587307,39.24380707,38.58027479,38.94106272
Heavily indebted poor countries (HIPC),HPC,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.81936454,44.85324857,44.83685493,44.80701625,44.84061675,44.94637883,44.96881462,44.97941723,45.01393242,45.07200433,45.10468487,45.15387127,45.17870325,45.18087778,45.20817581,45.23277381,45.15740391,45.10197378,45.05205015,44.97700104,44.91258414,44.85380825,44.77792877,44.80956795,44.85550792,44.89226191,44.98093551,45.04195435,45.10449289,45.10969847,44.99730737,45.87801527,45.98913775
Croatia,HRV,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.51756729,42.43760111,42.66706474,42.85072923,43.015484,43.21127416,43.4564323,43.7290565,44.01519514,44.32110341,44.64205709,44.93178206,45.18478033,44.7533546,44.80539966,45.09965904,45.67007861,44.7863271,45.19017314,46.11705604,45.97906055,45.04218188,45.32775491,45.79592536,46.24556503,46.30144859,46.04373467,45.86337441,46.11548545,45.80093029,45.30297183,45.7271799,46.0002953
Haiti,HTI,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.35500247,43.58351815,43.8231094,44.07084317,44.32604255,44.59300717,44.83473202,45.08886082,45.35587325,45.63715649,45.93206642,46.01518894,46.09938082,46.18669386,46.27465921,46.36511547,46.45661179,46.54852212,46.64106298,46.73302635,46.79636589,47.11694455,47.15975726,47.35091453,47.56057057,47.665563,47.75804863,47.88217872,47.97052936,47.87158636,47.87505071,48.07562272,48.15088852
Hungary,HUN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.54567332,45.41456715,45.39212058,45.23716725,44.761048,43.53829583,43.77777226,43.45695365,44.36611758,44.57876165,44.65815236,44.63903394,44.88181325,45.21024539,45.33978543,45.60596916,45.4191315,45.2421181,45.33131583,45.44389469,45.94430186,45.82764144,46.01478413,45.6858426,45.69116072,45.62185982,45.46021897,45.26351062,45.1277892,44.82986928,44.72667152,46.52259094,46.41157301
IBRD only,IBD,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.06730536,39.00377418,39.02207573,38.95776529,39.0189573,39.0241103,38.99055585,38.96228228,38.97358199,38.99613748,38.97166724,38.95724868,38.94549751,38.9542963,38.92358916,38.97682377,38.86203734,38.83472075,38.65755912,38.5711946,38.37971597,38.29088571,38.23285749,38.0857535,37.96608552,37.90565034,37.85665167,37.80021718,37.72461764,38.13961582,37.73193297,37.96248231,37.63011866
IDA & IBRD total,IBT,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.86366837,38.84662927,38.85935426,38.82440973,38.89334008,38.8888039,38.86739508,38.85242133,38.88264138,38.90692649,38.89493123,38.8792688,38.86994713,38.89005581,38.87850105,38.93996089,38.85534462,38.84261056,38.71533935,38.66731477,38.53430808,38.48457093,38.43694808,38.3425681,38.2856245,38.27573561,38.25324435,38.2434122,38.19028073,38.54968572,38.2319906,38.51779346,38.32013154
IDA total,IDA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.84925938,38.07122556,38.0635122,38.1798374,38.29260006,38.24617686,38.28938984,38.34118913,38.4630534,38.49767623,38.54603502,38.52974521,38.5362447,38.61010236,38.68442622,38.78313249,38.82715443,38.87553902,38.95361341,39.05861214,39.15365658,39.2502437,39.23607561,39.33388774,39.4989202,39.65147962,39.69812224,39.81726214,39.8071556,39.95647174,39.87938933,40.4302179,40.56076516
IDA blend,IDB,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.73228109,34.55933076,34.72277263,35.09481342,35.31182291,34.93636906,35.11984963,35.32262977,35.47412018,35.56935718,35.63225466,35.5497817,35.5224767,35.73818706,35.93749343,36.19070292,36.43493296,36.49747902,36.58535452,36.77252291,36.94065108,37.0391096,36.86795718,36.71580731,36.83804962,36.89003961,36.7074034,36.54368294,36.35389625,36.77099965,36.81078667,36.91968542,37.0340276
